produto,categoria,cliente,vendedor,data_venda,faturamento
Cadeira,Móveis,José Pedro,Eduardo,2024-10-08,1511.98
Cadeira,Móveis,João,Daniela,2024-01-19,2180.9700000000003
Cadeira,Móveis,João Felipe,Ana,2024-05-01,761.06
Cadeira,Móveis,João Felipe,Daniela,2024-02-21,2190.45
Cadeira,Móveis,João Felipe,Daniela,2024-03-09,1456.42
Cadeira,Móveis,João Felipe,Eduardo,2024-03-14,2759.4
Cadeira,Móveis,João Gabriel,Carlos,2024-05-17,2149.5
Cadeira,Móveis,João Gabriel,Daniela,2024-11-10,2167.44
Cadeira,Móveis,João Guilherme,Daniela,2024-06-17,669.93
Cadeira,Móveis,João Guilherme,Daniela,2024-07-08,2982.56
Cadeira,Móveis,João Guilherme,Daniela,2024-09-18,1414.44
Cadeira,Móveis,João Guilherme,Eduardo,2024-01-18,1340.68
Cadeira,Móveis,João Lucas,Carlos,2024-02-28,2657.36
Cadeira,Móveis,João Lucas,Eduardo,2024-09-04,2873.32
Cadeira,Móveis,João Miguel,Carlos,2024-01-17,1521.34
Cadeira,Móveis,João Miguel,Carlos,2024-05-17,2160.54
Cadeira,Móveis,João Miguel,Carlos,2024-07-20,2674.72
Cadeira,Móveis,João Pedro,Bruno,2024-09-10,2840.56
Cadeira,Móveis,João Pedro,Eduardo,2024-08-31,2940.08
Cadeira,Móveis,João Vitor,Ana,2024-06-26,671.11
Cadeira,Móveis,João Vitor,Daniela,2024-01-01,3015.44
Cadeira,Móveis,Juan,Ana,2024-02-01,2841.16
Cadeira,Móveis,Juan,Bruno,2024-12-26,2727.24
Cadeira,Móveis,Juan,Daniela,2024-04-30,2050.6499999999996
Cadeira,Móveis,Juan,Daniela,2024-06-25,768.85
Cadeira,Móveis,Juan,Eduardo,2024-12-07,1383.3
Cadeira,Móveis,Juliana,Ana,2024-02-04,2285.1000000000004
Cadeira,Móveis,Juliana,Bruno,2024-02-04,675.46
Cadeira,Móveis,Júlia,Ana,2024-04-15,1395.82
Cadeira,Móveis,Júlia,Ana,2024-06-12,2773.6
Cadeira,Móveis,Júlia,Ana,2024-09-09,1337.58
Cadeira,Móveis,Júlia,Bruno,2024-05-21,2896.24
Cadeira,Móveis,Júlia,Carlos,2024-05-31,719.51
Cadeira,Móveis,Júlia,Daniela,2024-05-24,1286.68
Cadeira,Móveis,Júlia,Daniela,2024-12-20,2296.2
Cadeira,Móveis,Kaique,Ana,2024-03-23,757.62
Cadeira,Móveis,Kaique,Eduardo,2024-02-25,1516.42
Cadeira,Móveis,Kamilly,Carlos,2024-07-23,1399.42
Cadeira,Móveis,Kevin,Carlos,2024-01-22,750.9
Cadeira,Móveis,Kevin,Eduardo,2024-06-11,715.84
Cadeira,Móveis,Lara,Ana,2024-05-13,2580.4
Cadeira,Móveis,Lara,Ana,2024-09-03,2559.52
Cadeira,Móveis,Lara,Carlos,2024-06-12,3002.84
Cadeira,Móveis,Lara,Eduardo,2024-06-21,2949.8
Cadeira,Móveis,Larissa,Bruno,2024-05-22,2827.04
Cadeira,Móveis,Laura,Ana,2024-02-15,2963.08
Cadeira,Móveis,Laura,Ana,2024-11-11,2035.08
Cadeira,Móveis,Laura,Bruno,2024-04-12,1278.28
Cadeira,Móveis,Laura,Bruno,2024-09-06,698.99
Cadeira,Móveis,Laura,Daniela,2024-03-28,2664.12
Cadeira,Móveis,Laura,Daniela,2024-08-01,1417.54
Cadeira,Móveis,Laura,Eduardo,2024-03-20,1913.25
Cadeira,Móveis,Laura,Eduardo,2024-03-23,2670.84
Cadeira,Móveis,Laura,Eduardo,2024-08-18,1428.16
Cadeira,Móveis,Lavínia,Bruno,2024-09-18,3009.08
Cadeira,Móveis,Laís,Daniela,2024-11-03,1366.58
Cadeira,Móveis,Laís,Daniela,2024-11-07,2862.24
Cadeira,Móveis,Laís,Eduardo,2024-12-13,1307.5
Cadeira,Móveis,Leandro,Carlos,2024-01-11,655.44
Cadeira,Móveis,Leandro,Carlos,2024-07-22,1936.23
Cadeira,Móveis,Leandro,Carlos,2024-11-16,2879.96
Cadeira,Móveis,Leandro,Eduardo,2024-06-05,2101.56
Cadeira,Móveis,Leonardo,Ana,2024-12-04,2735.24
Cadeira,Móveis,Leonardo,Carlos,2024-04-30,1457.24
Cadeira,Móveis,Leonardo,Carlos,2024-10-19,722.33
Cadeira,Móveis,Leonardo,Eduardo,2024-12-16,652.99
Cadeira,Móveis,Letícia,Ana,2024-01-29,1301.04
Cadeira,Móveis,Letícia,Ana,2024-06-11,662.65
Cadeira,Móveis,Letícia,Ana,2024-08-19,2623.28
Cadeira,Móveis,Letícia,Ana,2024-11-12,1518.68
Cadeira,Móveis,Letícia,Ana,2024-11-20,1310.68
Cadeira,Móveis,Letícia,Bruno,2024-06-07,2712.0
Cadeira,Móveis,Letícia,Bruno,2024-06-09,1292.06
Cadeira,Móveis,Letícia,Carlos,2024-05-01,2308.29
Cadeira,Móveis,Levi,Ana,2024-11-25,1528.52
Cadeira,Móveis,Levi,Carlos,2024-01-02,703.58
Cadeira,Móveis,Levi,Carlos,2024-01-31,2841.2
Cadeira,Móveis,Levi,Carlos,2024-06-21,2179.5299999999997
Cadeira,Móveis,Levi,Carlos,2024-11-15,1440.86
Cadeira,Móveis,Levi,Daniela,2024-03-18,3058.4
Cadeira,Móveis,Levi,Daniela,2024-08-20,2661.36
Cadeira,Móveis,Liam,Ana,2024-02-28,2303.34
Cadeira,Móveis,Liam,Ana,2024-07-16,3013.48
Cadeira,Móveis,Liam,Carlos,2024-09-09,2625.8
Cadeira,Móveis,Liam,Carlos,2024-12-06,1263.72
Cadeira,Móveis,Liam,Daniela,2024-01-11,762.88
Cadeira,Móveis,Liam,Daniela,2024-08-09,3064.4
Cadeira,Móveis,Liam,Eduardo,2024-06-04,675.76
Cadeira,Móveis,Liz,Ana,2024-12-04,766.64
Cadeira,Móveis,Liz,Carlos,2024-11-26,732.52
Cadeira,Móveis,Liz,Eduardo,2024-06-19,2930.36
Cadeira,Móveis,Liz,Eduardo,2024-12-12,1346.48
Cadeira,Móveis,Lorena,Ana,2024-10-31,2847.32
Cadeira,Móveis,Lorena,Bruno,2024-03-04,1447.88
Cadeira,Móveis,Lorena,Carlos,2024-06-24,639.42
Cadeira,Móveis,Lorena,Carlos,2024-11-29,1937.0099999999998
Cadeira,Móveis,Lorena,Eduardo,2024-08-12,2893.96
Cadeira,Móveis,Lorena,Eduardo,2024-11-12,3018.72
Cadeira,Móveis,Lorenzo,Daniela,2024-03-18,650.81
Cadeira,Móveis,Lorenzo,Eduardo,2024-03-31,2746.28
Cadeira,Móveis,Lorenzo,Eduardo,2024-11-23,2957.96
Cadeira,Móveis,Luan,Bruno,2024-04-21,730.32
Cadeira,Móveis,Luan,Bruno,2024-05-11,2746.72
Cadeira,Móveis,Luan,Bruno,2024-07-15,1508.18
Cadeira,Móveis,Luan,Carlos,2024-04-17,1518.14
Cadeira,Móveis,Luan,Daniela,2024-01-07,744.18
Cadeira,Móveis,Luan,Daniela,2024-02-19,2618.0
Cadeira,Móveis,Luan,Eduardo,2024-04-20,699.78
Cadeira,Móveis,Luan,Eduardo,2024-06-21,638.13
Cadeira,Móveis,Luana,Daniela,2024-01-04,2928.96
Cadeira,Móveis,Luana,Daniela,2024-01-31,2637.24
Cadeira,Móveis,Luara,Bruno,2024-12-02,2870.48
Cadeira,Móveis,Luara,Carlos,2024-02-22,2820.48
Cadeira,Móveis,Luara,Carlos,2024-10-26,2825.52
Cadeira,Móveis,Luara,Eduardo,2024-05-29,663.7
Cadeira,Móveis,Lucas,Ana,2024-03-01,3014.08
Cadeira,Móveis,Lucas,Bruno,2024-02-03,1498.04
Cadeira,Móveis,Lucas,Bruno,2024-08-19,2768.28
Cadeira,Móveis,Lucas,Bruno,2024-10-24,675.06
Cadeira,Móveis,Lucas,Daniela,2024-05-09,2979.2
Cadeira,Móveis,Lucas,Eduardo,2024-01-25,767.79
Cadeira,Móveis,Lucas Gabriel,Bruno,2024-08-10,656.55
Cadeira,Móveis,Lucas Gabriel,Carlos,2024-02-12,2105.7
Cadeira,Móveis,Lucas Gabriel,Eduardo,2024-07-30,1986.78
Cadeira,Móveis,Lucca,Ana,2024-11-09,1511.44
Cadeira,Móveis,Lucca,Daniela,2024-03-06,2251.14
Cadeira,Móveis,Luigi,Ana,2024-10-28,3003.48
Cadeira,Móveis,Luigi,Bruno,2024-09-17,2686.16
Cadeira,Móveis,Luigi,Daniela,2024-01-25,670.64
Cadeira,Móveis,Luigi,Eduardo,2024-08-04,2132.46
Cadeira,Móveis,Luiz Felipe,Ana,2024-10-03,2157.96
Cadeira,Móveis,Luiz Felipe,Carlos,2024-11-16,706.25
Cadeira,Móveis,Luiz Felipe,Daniela,2024-04-05,762.53
Cadeira,Móveis,Luiz Felipe,Eduardo,2024-08-26,1321.6
Cadeira,Móveis,Luiz Fernando,Ana,2024-09-24,685.84
Cadeira,Móveis,Luiz Fernando,Daniela,2024-01-23,2166.69
Cadeira,Móveis,Luiz Fernando,Daniela,2024-07-02,1362.8
Cadeira,Móveis,Luiz Fernando,Daniela,2024-09-07,1537.3
Cadeira,Móveis,Luiz Fernando,Eduardo,2024-11-02,1995.96
Cadeira,Móveis,Luiz Gustavo,Ana,2024-04-13,2830.68
Cadeira,Móveis,Luiz Henrique,Bruno,2024-03-17,1343.46
Cadeira,Móveis,Luiz Miguel,Bruno,2024-04-23,1279.36
Cadeira,Móveis,Luiz Miguel,Carlos,2024-01-31,1337.28
Cadeira,Móveis,Luiz Miguel,Carlos,2024-12-29,2864.88
Cadeira,Móveis,Luiz Otávio,Daniela,2024-12-27,2653.76
Cadeira,Móveis,Luiza,Bruno,2024-02-06,655.37
Cadeira,Móveis,Luiza,Carlos,2024-04-27,691.76
Cadeira,Móveis,Luiza,Daniela,2024-01-15,2808.8
Cadeira,Móveis,Luna,Eduardo,2024-12-25,1490.66
Cadeira,Móveis,Lunna,Ana,2024-06-09,748.42
Cadeira,Móveis,Lunna,Bruno,2024-11-30,1505.04
Cadeira,Móveis,Lunna,Carlos,2024-05-29,630.36
Cadeira,Móveis,Luísa,Bruno,2024-08-03,1348.68
Cadeira,Móveis,Luísa,Carlos,2024-06-28,1526.44
Cadeira,Móveis,Luísa,Carlos,2024-08-13,1498.88
Cadeira,Móveis,Léo,Ana,2024-05-01,2577.8
Cadeira,Móveis,Léo,Ana,2024-10-03,2307.75
Cadeira,Móveis,Léo,Carlos,2024-05-12,1396.14
Cadeira,Móveis,Léo,Daniela,2024-05-06,2246.79
Cadeira,Móveis,Lívia,Ana,2024-01-14,2135.0099999999998
Cadeira,Móveis,Lívia,Bruno,2024-10-22,3035.64
Cadeira,Móveis,Lívia,Eduardo,2024-02-01,2205.0299999999997
Cadeira,Móveis,Maitê,Daniela,2024-09-22,2577.0
Cadeira,Móveis,Manuela,Bruno,2024-02-25,1944.42
Cadeira,Móveis,Manuela,Bruno,2024-11-19,2866.28
Cadeira,Móveis,Manuela,Carlos,2024-07-24,2681.44
Cadeira,Móveis,Manuela,Daniela,2024-04-28,2194.83
Cadeira,Móveis,Manuela,Daniela,2024-04-29,1949.31
Cadeira,Móveis,Manuela,Daniela,2024-11-03,1390.64
Cadeira,Móveis,Manuella,Ana,2024-08-09,635.99
Cadeira,Móveis,Manuella,Bruno,2024-02-12,2268.33
Cadeira,Móveis,Manuella,Daniela,2024-07-06,655.74
Cadeira,Móveis,Marcela,Bruno,2024-07-28,2542.16
Cadeira,Móveis,Marcela,Eduardo,2024-07-11,2918.8
Cadeira,Móveis,Marcelo,Carlos,2024-05-23,2624.48
Cadeira,Móveis,Marcelo,Daniela,2024-09-07,681.16
Cadeira,Móveis,Marcos Vinicius,Ana,2024-03-20,680.65
Cadeira,Móveis,Marcos Vinicius,Ana,2024-10-02,2215.89
Cadeira,Móveis,Marcos Vinicius,Bruno,2024-07-18,2810.48
Cadeira,Móveis,Marcos Vinicius,Daniela,2024-12-24,1469.02
Cadeira,Móveis,Marcos Vinicius,Eduardo,2024-04-03,1443.0
Cadeira,Móveis,Maria,Daniela,2024-02-15,704.13
Cadeira,Móveis,Maria,Eduardo,2024-01-03,758.47
Cadeira,Móveis,Maria,Eduardo,2024-08-11,1322.94
Cadeira,Móveis,Maria Alice,Bruno,2024-10-20,1522.98
Cadeira,Móveis,Maria Alice,Daniela,2024-12-23,1957.3200000000002
Cadeira,Móveis,Maria Cecília,Daniela,2024-01-11,652.11
Cadeira,Móveis,Maria Clara,Ana,2024-04-08,1364.88
Cadeira,Móveis,Maria Clara,Eduardo,2024-05-03,2663.8
Cadeira,Móveis,Maria Eduarda,Ana,2024-01-11,2887.64
Cadeira,Móveis,Maria Eduarda,Bruno,2024-06-10,1519.24
Cadeira,Móveis,Maria Eduarda,Eduardo,2024-07-25,1397.84
Cadeira,Móveis,Maria Fernanda,Ana,2024-10-16,2136.12
Cadeira,Móveis,Maria Fernanda,Bruno,2024-10-09,2560.76
Cadeira,Móveis,Maria Fernanda,Carlos,2024-02-13,682.85
Cadeira,Móveis,Maria Fernanda,Eduardo,2024-04-02,2717.72
Cadeira,Móveis,Maria Flor,Bruno,2024-09-30,2840.4
Cadeira,Móveis,Maria Flor,Daniela,2024-09-22,1271.04
Cadeira,Móveis,Maria Helena,Daniela,2024-10-11,736.42
Cadeira,Móveis,Maria Isis,Ana,2024-01-01,2005.38
Cadeira,Móveis,Maria Isis,Ana,2024-12-22,1427.88
Cadeira,Móveis,Maria Isis,Bruno,2024-04-04,719.31
Cadeira,Móveis,Maria Liz,Ana,2024-05-01,713.09
Cadeira,Móveis,Maria Liz,Ana,2024-10-09,3066.56
Cadeira,Móveis,Maria Liz,Carlos,2024-03-22,718.89
Cadeira,Móveis,Maria Liz,Carlos,2024-06-19,2160.21
Cadeira,Móveis,Maria Liz,Carlos,2024-11-03,1335.4
Cadeira,Móveis,Maria Luiza,Ana,2024-02-15,2653.0
Cadeira,Móveis,Maria Luiza,Bruno,2024-01-20,720.01
Cadeira,Móveis,Maria Luiza,Bruno,2024-08-29,2090.07
Cadeira,Móveis,Maria Luiza,Carlos,2024-09-19,2689.84
Cadeira,Móveis,Maria Luiza,Carlos,2024-12-01,1937.6399999999999
Cadeira,Móveis,Maria Luiza,Eduardo,2024-06-23,3042.2
Cadeira,Móveis,Maria Luiza,Eduardo,2024-07-20,1263.2
Cadeira,Móveis,Maria Luiza,Eduardo,2024-09-29,1505.66
Cadeira,Móveis,Maria Luísa,Ana,2024-12-11,658.72
Cadeira,Móveis,Maria Luísa,Bruno,2024-04-22,1980.0
Cadeira,Móveis,Maria Luísa,Bruno,2024-04-25,2614.16
Cadeira,Móveis,Maria Luísa,Carlos,2024-06-06,644.18
Cadeira,Móveis,Maria Luísa,Daniela,2024-03-04,2846.36
Cadeira,Móveis,Maria Luísa,Daniela,2024-12-23,728.77
Cadeira,Móveis,Maria Sophia,Bruno,2024-06-08,1986.69
Cadeira,Móveis,Maria Sophia,Carlos,2024-06-15,2037.33
Cadeira,Móveis,Maria Sophia,Carlos,2024-09-03,2647.24
Cadeira,Móveis,Maria Sophia,Carlos,2024-10-30,2753.0
Cadeira,Móveis,Maria Vitória,Carlos,2024-11-17,2265.57
Cadeira,Móveis,Maria Vitória,Eduardo,2024-08-21,733.15
Cadeira,Móveis,Mariah,Bruno,2024-06-26,1517.04
Cadeira,Móveis,Mariane,Bruno,2024-10-14,2009.1000000000001
Cadeira,Móveis,Mariane,Carlos,2024-10-03,1524.82
Cadeira,Móveis,Mariane,Daniela,2024-01-10,700.84
Cadeira,Móveis,Mariane,Daniela,2024-07-10,2169.8999999999996
Cadeira,Móveis,Mariane,Daniela,2024-12-15,1350.86
Cadeira,Móveis,Mariane,Eduardo,2024-06-03,1288.3
Cadeira,Móveis,Marina,Ana,2024-06-24,1459.54
Cadeira,Móveis,Marina,Ana,2024-10-29,646.7
Cadeira,Móveis,Marina,Bruno,2024-02-20,2172.2400000000002
Cadeira,Móveis,Marina,Bruno,2024-07-30,1393.3
Cadeira,Móveis,Marina,Daniela,2024-12-19,653.82
Cadeira,Móveis,Marina,Eduardo,2024-07-09,2705.6
Cadeira,Móveis,Mateus,Ana,2024-04-27,768.07
Cadeira,Móveis,Mateus,Bruno,2024-03-14,2575.92
Cadeira,Móveis,Mateus,Carlos,2024-10-04,2943.36
Cadeira,Móveis,Mateus,Daniela,2024-01-24,699.61
Cadeira,Móveis,Mateus,Eduardo,2024-05-16,1397.66
Cadeira,Móveis,Matheus,Ana,2024-05-27,691.68
Cadeira,Móveis,Matheus,Bruno,2024-03-08,2205.7200000000003
Cadeira,Móveis,Matheus,Bruno,2024-04-17,1288.98
Cadeira,Móveis,Matheus,Eduardo,2024-11-23,769.98
Cadeira,Móveis,Mathias,Daniela,2024-07-06,2153.13
Cadeira,Móveis,Mathias,Eduardo,2024-05-26,720.64
Cadeira,Móveis,Matteo,Bruno,2024-02-16,688.47
Cadeira,Móveis,Matteo,Bruno,2024-10-09,2216.4900000000002
Cadeira,Móveis,Matteo,Eduardo,2024-03-05,2170.5
Cadeira,Móveis,Matteo,Eduardo,2024-05-16,1303.16
Cadeira,Móveis,Maya,Bruno,2024-01-31,2070.48
Cadeira,Móveis,Maya,Carlos,2024-07-18,711.48
Cadeira,Móveis,Maya,Carlos,2024-07-21,1433.74
Cadeira,Móveis,Maya,Carlos,2024-11-26,2915.92
Cadeira,Móveis,Maya,Daniela,2024-09-21,2667.44
Cadeira,Móveis,Maya,Eduardo,2024-04-04,2893.68
Cadeira,Móveis,Maysa,Ana,2024-12-29,1364.9
Cadeira,Móveis,Maysa,Carlos,2024-01-14,2765.92
Cadeira,Móveis,Maysa,Carlos,2024-08-04,2614.04
Cadeira,Móveis,Melina,Ana,2024-04-10,2607.88
Cadeira,Móveis,Melina,Eduardo,2024-02-06,2280.7799999999997
Cadeira,Móveis,Melissa,Carlos,2024-02-05,712.39
Cadeira,Móveis,Melissa,Daniela,2024-07-03,1497.92
Cadeira,Móveis,Melissa,Eduardo,2024-09-16,1399.88
Cadeira,Móveis,Miguel,Carlos,2024-02-06,2242.62
Cadeira,Móveis,Miguel,Daniela,2024-04-03,1456.52
Cadeira,Móveis,Milena,Ana,2024-09-25,1473.32
Cadeira,Móveis,Mirella,Ana,2024-01-12,1454.92
Cadeira,Móveis,Mirella,Ana,2024-10-31,2804.08
Cadeira,Móveis,Mirella,Ana,2024-11-15,1271.86
Cadeira,Móveis,Mirella,Bruno,2024-06-26,644.26
Cadeira,Móveis,Mirella,Carlos,2024-01-18,2306.1000000000004
Cadeira,Móveis,Mirella,Carlos,2024-03-25,667.31
Cadeira,Móveis,Murilo,Ana,2024-01-23,728.78
Cadeira,Móveis,Murilo,Ana,2024-05-24,3072.28
Cadeira,Móveis,Nathan,Ana,2024-07-03,1436.86
Cadeira,Móveis,Nathan,Carlos,2024-12-20,681.59
Cadeira,Móveis,Nathan,Daniela,2024-08-03,754.82
Cadeira,Móveis,Nathan,Daniela,2024-09-07,1534.04
Cadeira,Móveis,Nathan,Eduardo,2024-03-07,3017.48
Cadeira,Móveis,Natália,Bruno,2024-09-15,2245.89
Cadeira,Móveis,Natália,Carlos,2024-01-18,709.5
Cadeira,Móveis,Natália,Carlos,2024-01-21,1410.44
Cadeira,Móveis,Natália,Daniela,2024-10-25,2635.8
Cadeira,Móveis,Nicolas,Ana,2024-02-23,2746.64
Cadeira,Móveis,Nicolas,Bruno,2024-10-14,758.84
Cadeira,Móveis,Nicolas,Daniela,2024-05-12,2685.16
Cadeira,Móveis,Nicole,Bruno,2024-03-23,2558.2
Cadeira,Móveis,Nicole,Daniela,2024-01-04,3039.28
Cadeira,Móveis,Nina,Bruno,2024-04-10,768.12
Cadeira,Móveis,Nina,Daniela,2024-07-12,2074.02
Cadeira,Móveis,Noah,Bruno,2024-03-12,2925.76
Cadeira,Móveis,Noah,Bruno,2024-04-07,686.72
Cadeira,Móveis,Noah,Daniela,2024-02-21,2000.0099999999998
Cadeira,Móveis,Noah,Daniela,2024-03-21,2144.31
Cadeira,Móveis,Noah,Eduardo,2024-02-21,2049.18
Cadeira,Móveis,Oliver,Daniela,2024-05-10,2689.96
Cadeira,Móveis,Oliver,Daniela,2024-11-30,1970.79
Cadeira,Móveis,Olivia,Daniela,2024-11-13,1335.46
Cadeira,Móveis,Olivia,Eduardo,2024-07-04,3011.52
Cadeira,Móveis,Olivia,Eduardo,2024-08-07,2738.48
Cadeira,Móveis,Olívia,Ana,2024-01-15,1371.5
Cadeira,Móveis,Olívia,Ana,2024-02-15,1493.96
Cadeira,Móveis,Olívia,Bruno,2024-02-21,1306.76
Cadeira,Móveis,Olívia,Bruno,2024-10-15,692.01
Cadeira,Móveis,Olívia,Carlos,2024-05-14,2082.39
Cadeira,Móveis,Olívia,Daniela,2024-04-22,630.67
Cadeira,Móveis,Olívia,Daniela,2024-09-26,2607.08
Cadeira,Móveis,Otto,Ana,2024-01-07,1977.96
Cadeira,Móveis,Otto,Carlos,2024-03-12,1365.46
Cadeira,Móveis,Otto,Carlos,2024-05-05,1361.56
Cadeira,Móveis,Otto,Eduardo,2024-01-30,706.33
Cadeira,Móveis,Otávio,Carlos,2024-03-04,2275.86
Cadeira,Móveis,Otávio,Daniela,2024-06-13,1531.32
Cadeira,Móveis,Paulo,Ana,2024-09-30,1408.04
Cadeira,Móveis,Paulo,Carlos,2024-04-16,2948.96
Cadeira,Móveis,Paulo,Eduardo,2024-06-10,2783.24
Cadeira,Móveis,Paulo,Eduardo,2024-08-20,2526.08
Cadeira,Móveis,Pedro,Bruno,2024-03-29,2898.08
Cadeira,Móveis,Pedro,Carlos,2024-07-23,2302.5299999999997
Cadeira,Móveis,Pedro,Eduardo,2024-07-04,1365.84
Cadeira,Móveis,Pedro Henrique,Ana,2024-11-04,1897.41
Cadeira,Móveis,Pedro Henrique,Bruno,2024-07-17,1317.14
Cadeira,Móveis,Pedro Henrique,Bruno,2024-08-03,1474.34
Cadeira,Móveis,Pedro Henrique,Bruno,2024-09-28,697.17
Cadeira,Móveis,Pedro Henrique,Daniela,2024-09-30,1295.8
Cadeira,Móveis,Pedro Henrique,Eduardo,2024-01-31,1455.9
Cadeira,Móveis,Pedro Henrique,Eduardo,2024-10-28,2016.09
Cadeira,Móveis,Pedro Henrique,Eduardo,2024-12-22,2278.3500000000004
Cadeira,Móveis,Pedro Lucas,Bruno,2024-01-31,682.54
Cadeira,Móveis,Pedro Lucas,Bruno,2024-08-20,2621.88
Cadeira,Móveis,Pedro Lucas,Daniela,2024-12-03,1357.42
Cadeira,Móveis,Pedro Lucas,Eduardo,2024-10-20,667.11
Cadeira,Móveis,Pedro Miguel,Ana,2024-12-27,1929.84
Cadeira,Móveis,Pedro Miguel,Bruno,2024-12-03,2620.24
Cadeira,Móveis,Pedro Miguel,Daniela,2024-05-05,2540.12
Cadeira,Móveis,Pietra,Bruno,2024-05-19,744.39
Cadeira,Móveis,Pietra,Carlos,2024-07-04,1429.96
Cadeira,Móveis,Pietra,Daniela,2024-07-02,2285.34
Cadeira,Móveis,Pietra,Eduardo,2024-04-02,1446.98
Cadeira,Móveis,Pietra,Eduardo,2024-08-11,706.01
Cadeira,Móveis,Pietro,Bruno,2024-02-22,2258.1000000000004
Cadeira,Móveis,Rael,Ana,2024-01-07,2274.42
Cadeira,Móveis,Rael,Carlos,2024-07-13,2751.24
Cadeira,Móveis,Rael,Eduardo,2024-04-09,1466.48
Cadeira,Móveis,Rael,Eduardo,2024-07-13,2108.58
Cadeira,Móveis,Rael,Eduardo,2024-09-08,678.57
Cadeira,Móveis,Rafael,Ana,2024-11-01,1384.6
Cadeira,Móveis,Rafael,Bruno,2024-04-04,1943.79
Cadeira,Móveis,Rafael,Bruno,2024-12-05,1363.86
Cadeira,Móveis,Rafaela,Carlos,2024-03-01,1375.44
Cadeira,Móveis,Rafaela,Daniela,2024-10-30,1311.78
Cadeira,Móveis,Rafaela,Eduardo,2024-07-16,1962.0
Cadeira,Móveis,Raquel,Bruno,2024-11-13,2964.04
Cadeira,Móveis,Raquel,Daniela,2024-06-17,2184.93
Cadeira,Móveis,Raquel,Eduardo,2024-04-26,1422.96
Cadeira,Móveis,Raquel,Eduardo,2024-11-07,2818.0
Cadeira,Móveis,Raul,Ana,2024-02-26,1336.54
Cadeira,Móveis,Raul,Ana,2024-03-15,1300.4
Cadeira,Móveis,Raul,Carlos,2024-07-30,2121.57
Cadeira,Móveis,Raul,Carlos,2024-11-01,753.11
Cadeira,Móveis,Ravi,Ana,2024-05-23,1933.0500000000002
Cadeira,Móveis,Ravi,Bruno,2024-01-15,694.11
Cadeira,Móveis,Ravi,Carlos,2024-01-26,1440.8
Cadeira,Móveis,Ravi,Carlos,2024-07-28,1356.98
Cadeira,Móveis,Ravi,Daniela,2024-05-09,1421.92
Cadeira,Móveis,Ravi,Daniela,2024-07-17,1276.58
Cadeira,Móveis,Ravi,Eduardo,2024-01-05,2089.2599999999998
Cadeira,Móveis,Ravi Lucca,Carlos,2024-09-04,2260.86
Cadeira,Móveis,Ravi Lucca,Daniela,2024-02-22,652.22
Cadeira,Móveis,Ravi Lucca,Daniela,2024-05-31,654.14
Cadeira,Móveis,Ravy,Ana,2024-06-17,689.18
Cadeira,Móveis,Ravy,Ana,2024-07-26,2593.76
Cadeira,Móveis,Ravy,Ana,2024-12-15,1522.36
Cadeira,Móveis,Ravy,Carlos,2024-08-29,698.31
Cadeira,Móveis,Rebeca,Ana,2024-02-08,1450.8
Cadeira,Móveis,Rebeca,Ana,2024-03-31,2188.17
Cadeira,Móveis,Rebeca,Ana,2024-09-13,769.56
Cadeira,Móveis,Rebeca,Carlos,2024-05-28,1972.83
Cadeira,Móveis,Rebeca,Carlos,2024-08-15,2130.54
Cadeira,Móveis,Renan,Ana,2024-11-05,734.92
Cadeira,Móveis,Renan,Bruno,2024-05-07,2950.6
Cadeira,Móveis,Renan,Daniela,2024-02-15,2147.55
Cadeira,Móveis,Renan,Daniela,2024-02-17,1464.08
Cadeira,Móveis,Rhavi,Ana,2024-05-28,1904.04
Cadeira,Móveis,Rhavi,Ana,2024-08-03,643.65
Cadeira,Móveis,Rhavi,Daniela,2024-04-18,1298.34
Cadeira,Móveis,Rhavi,Eduardo,2024-09-26,1925.0099999999998
Cadeira,Móveis,Rhavi,Eduardo,2024-12-17,3064.52
Cadeira,Móveis,Rodrigo,Ana,2024-06-15,1955.0700000000002
Cadeira,Móveis,Rodrigo,Daniela,2024-09-02,1519.56
Cadeira,Móveis,Ryan,Bruno,2024-10-14,1354.42
Cadeira,Móveis,Ryan,Carlos,2024-06-26,1934.91
Cadeira,Móveis,Sabrina,Bruno,2024-02-03,1449.32
Cadeira,Móveis,Sabrina,Bruno,2024-04-09,1494.88
Cadeira,Móveis,Sabrina,Daniela,2024-05-26,3023.68
Cadeira,Móveis,Sabrina,Eduardo,2024-10-13,650.71
Cadeira,Móveis,Samuel,Ana,2024-06-21,2087.4900000000002
Cadeira,Móveis,Samuel,Bruno,2024-09-03,664.19
Cadeira,Móveis,Samuel,Carlos,2024-06-04,1487.08
Cadeira,Móveis,Samuel,Daniela,2024-10-05,1529.54
Cadeira,Móveis,Samuel,Eduardo,2024-02-26,737.35
Cadeira,Móveis,Sara,Ana,2024-09-22,1508.66
Cadeira,Móveis,Sara,Bruno,2024-02-21,2063.04
Cadeira,Móveis,Sara,Carlos,2024-05-09,632.48
Cadeira,Móveis,Sarah,Bruno,2024-03-13,2017.98
Cadeira,Móveis,Sarah,Bruno,2024-12-05,768.35
Cadeira,Móveis,Sarah,Daniela,2024-06-04,2585.16
Cadeira,Móveis,Sarah,Eduardo,2024-01-15,2177.52
Cadeira,Móveis,Sarah,Eduardo,2024-11-30,696.67
